collected_at,wallet,event_type,coin,side,previous_size,current_size,size_delta,entry_price,position_value,unrealized_pnl,return_on_equity,liquidation_price,leverage,raw
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,AVAX,long,0.0,146813.16,146813.16,6.4939,964753.318308,11352.292865,0.1190715403,,10.0,"{""current"": {""coin"": ""AVAX"", ""cumFunding"": {""allTime"": ""-112242.320014"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-2187.483149""}, ""entryPx"": ""6.4939"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": null, ""marginUsed"": ""96475.33183"", ""maxLeverage"": 10, ""positionValue"": ""964753.318308"", ""returnOnEquity"": ""0.1190715403"", ""szi"": ""146813.16"", ""unrealizedPnl"": ""11352.292865""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,AVNT,long,0.0,133540.0,133540.0,0.108395,14391.6058,-83.522656,-0.0288504023,,5.0,"{""current"": {""coin"": ""AVNT"", ""cumFunding"": {""allTime"": ""40549.787551"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-44.256229""}, ""entryPx"": ""0.108395"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": null, ""marginUsed"": ""2878.32116"", ""maxLeverage"": 5, ""positionValue"": ""14391.6058"", ""returnOnEquity"": ""-0.0288504023"", ""szi"": ""133540.0"", ""unrealizedPnl"": ""-83.522656""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,BCH,short,0.0,-975.414,-975.414,200.166,195365.67006,-120.008289,-0.0061465278,24788.0964421559,10.0,"{""current"": {""coin"": ""BCH"", ""cumFunding"": {""allTime"": ""-6704.263958"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-146.831027""}, ""entryPx"": ""200.166"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""24788.0964421559"", ""marginUsed"": ""19536.567006"", ""maxLeverage"": 10, ""positionValue"": ""195365.67006"", ""returnOnEquity"": ""-0.0061465278"", ""szi"": ""-975.414"", ""unrealizedPnl"": ""-120.008289""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,BERA,short,0.0,-151301.6,-151301.6,0.2501,37214.141536,627.241456,0.082877713,152.8093167762,5.0,"{""current"": {""coin"": ""BERA"", ""cumFunding"": {""allTime"": ""-5616.937186"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-372.612543""}, ""entryPx"": ""0.2501"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""152.8093167762"", ""marginUsed"": ""7442.828307"", ""maxLeverage"": 5, ""positionValue"": ""37214.141536"", ""returnOnEquity"": ""0.082877713"", ""szi"": ""-151301.6"", ""unrealizedPnl"": ""627.241456""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,BNB,short,0.0,-1262.074,-1262.074,587.698,757130.81334,-15411.612213,-0.1038911504,18970.4877799097,5.0,"{""current"": {""coin"": ""BNB"", ""cumFunding"": {""allTime"": ""-119608.375832"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-896.353205""}, ""entryPx"": ""587.698"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""18970.4877799097"", ""marginUsed"": ""151426.162668"", ""maxLeverage"": 10, ""positionValue"": ""757130.81334"", ""returnOnEquity"": ""-0.1038911504"", ""szi"": ""-1262.074"", ""unrealizedPnl"": ""-15411.612213""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,BOME,short,0.0,-75300426.0,-75300426.0,0.000588,32755.68531,11567.916808,0.7829632242,0.2894645314,3.0,"{""current"": {""coin"": ""BOME"", ""cumFunding"": {""allTime"": ""-393.507225"", ""sinceChange"": ""-1.629311"", ""sinceOpen"": ""-392.805989""}, ""entryPx"": ""0.000588"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""0.2894645314"", ""marginUsed"": ""10918.56177"", ""maxLeverage"": 3, ""positionValue"": ""32755.68531"", ""returnOnEquity"": ""0.7829632242"", ""szi"": ""-75300426.0"", ""unrealizedPnl"": ""11567.916808""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,BTC,long,0.0,214.66576,214.66576,62311.7,13496465.66272,120273.180444,0.1798317131,,20.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-4998944.483209"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""835.284891""}, ""entryPx"": ""62311.7"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": null, ""marginUsed"": ""674823.283136"", ""maxLeverage"": 40, ""positionValue"": ""13496465.6627200004"", ""returnOnEquity"": ""0.1798317131"", ""szi"": ""214.66576"", ""unrealizedPnl"": ""120273.180444""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,CHIP,short,0.0,-298211.0,-298211.0,0.0345,9484.302644,804.274917,0.2345149013,73.0138430254,3.0,"{""current"": {""coin"": ""CHIP"", ""cumFunding"": {""allTime"": ""8310.40115"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""84.854678""}, ""entryPx"": ""0.0345"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""73.0138430254"", ""marginUsed"": ""3161.434214"", ""maxLeverage"": 3, ""positionValue"": ""9484.302644"", ""returnOnEquity"": ""0.2345149013"", ""szi"": ""-298211.0"", ""unrealizedPnl"": ""804.274917""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,CRV,short,0.0,-1879749.5,-1879749.5,0.21583,482042.96178,-76324.236738,-1.881210603,13.008277331,10.0,"{""current"": {""coin"": ""CRV"", ""cumFunding"": {""allTime"": ""-238045.978067"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-9679.394298""}, ""entryPx"": ""0.21583"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""13.008277331"", ""marginUsed"": ""48204.296178"", ""maxLeverage"": 10, ""positionValue"": ""482042.96178"", ""returnOnEquity"": ""-1.881210603"", ""szi"": ""-1879749.5"", ""unrealizedPnl"": ""-76324.236738""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,DOGE,short,0.0,-27620474.0,-27620474.0,0.087094,2348900.349908,56693.493459,0.2356735889,0.9498136434,10.0,"{""current"": {""coin"": ""DOGE"", ""cumFunding"": {""allTime"": ""-836562.578601"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-55360.411686""}, ""entryPx"": ""0.087094"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""0.9498136434"", ""marginUsed"": ""234890.03499"", ""maxLeverage"": 10, ""positionValue"": ""2348900.3499079999"", ""returnOnEquity"": ""0.2356735889"", ""szi"": ""-27620474.0"", ""unrealizedPnl"": ""56693.493459""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,EIGEN,short,0.0,-1668493.14,-1668493.14,0.2112,297158.628234,55243.948648,0.7838187385,14.0127867771,5.0,"{""current"": {""coin"": ""EIGEN"", ""cumFunding"": {""allTime"": ""-103772.402458"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-217.80437""}, ""entryPx"": ""0.2112"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""14.0127867771"", ""marginUsed"": ""59431.725646"", ""maxLeverage"": 5, ""positionValue"": ""297158.628234"", ""returnOnEquity"": ""0.7838187385"", ""szi"": ""-1668493.1399999999"", ""unrealizedPnl"": ""55243.948648""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,ENA,short,0.0,-25797179.0,-25797179.0,0.110999,1948228.755259,915251.0641,1.5981447781,1.0021190221,5.0,"{""current"": {""coin"": ""ENA"", ""cumFunding"": {""allTime"": ""-207720.404358"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-17528.815603""}, ""entryPx"": ""0.110999"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""1.0021190221"", ""marginUsed"": ""389645.751051"", ""maxLeverage"": 10, ""positionValue"": ""1948228.755259"", ""returnOnEquity"": ""1.5981447781"", ""szi"": ""-25797179.0"", ""unrealizedPnl"": ""915251.0641""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,ETH,short,0.0,-12895.2002,-12895.2002,1639.27,21382820.97164,-244002.154158,-0.173142707,3588.6483250461,15.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-7181249.3029190004"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-9866.853611""}, ""entryPx"": ""1639.27"", ""leverage"": {""type"": ""cross"", ""value"": 15}, ""liquidationPx"": ""3588.6483250461"", ""marginUsed"": ""1425521.3981089999"", ""maxLeverage"": 25, ""positionValue"": ""21382820.9716399983"", ""returnOnEquity"": ""-0.173142707"", ""szi"": ""-12895.2002"", ""unrealizedPnl"": ""-244002.154158""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,ETHFI,long,0.0,9.0,9.0,1.1562,2.73177,-7.67403,-3.6873810759,,5.0,"{""current"": {""coin"": ""ETHFI"", ""cumFunding"": {""allTime"": ""-344.221324"", ""sinceChange"": ""0.71976"", ""sinceOpen"": ""0.71976""}, ""entryPx"": ""1.1562"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": null, ""marginUsed"": ""0.546354"", ""maxLeverage"": 5, ""positionValue"": ""2.73177"", ""returnOnEquity"": ""-3.6873810759"", ""szi"": ""9.0"", ""unrealizedPnl"": ""-7.67403""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,FARTCOIN,short,0.0,-304377.8,-304377.8,0.15007,35606.115044,10074.139268,0.6616079148,78.9353183641,3.0,"{""current"": {""coin"": ""FARTCOIN"", ""cumFunding"": {""allTime"": ""-1855772.728505"", ""sinceChange"": ""-2.658433"", ""sinceOpen"": ""-161435.883098""}, ""entryPx"": ""0.15007"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""78.9353183641"", ""marginUsed"": ""11868.705014"", ""maxLeverage"": 10, ""positionValue"": ""35606.115044"", ""returnOnEquity"": ""0.6616079148"", ""szi"": ""-304377.8"", ""unrealizedPnl"": ""10074.139268""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,GOAT,long,0.0,234.0,234.0,0.046428,3.083418,-7.780734,-2.1485525976,,3.0,"{""current"": {""coin"": ""GOAT"", ""cumFunding"": {""allTime"": ""-322776.091989"", ""sinceChange"": ""-0.205056"", ""sinceOpen"": ""-0.205056""}, ""entryPx"": ""0.046428"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": null, ""marginUsed"": ""1.027806"", ""maxLeverage"": 3, ""positionValue"": ""3.083418"", ""returnOnEquity"": ""-2.1485525976"", ""szi"": ""234.0"", ""unrealizedPnl"": ""-7.780734""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,GRASS,short,0.0,-567323.5,-567323.5,0.37417,201768.602775,10512.257333,0.1485615424,38.7183246289,3.0,"{""current"": {""coin"": ""GRASS"", ""cumFunding"": {""allTime"": ""-59685.94818"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-448.258764""}, ""entryPx"": ""0.37417"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""38.7183246289"", ""marginUsed"": ""67256.200925"", ""maxLeverage"": 3, ""positionValue"": ""201768.602775"", ""returnOnEquity"": ""0.1485615424"", ""szi"": ""-567323.5"", ""unrealizedPnl"": ""10512.257333""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,GRIFFAIN,short,0.0,-3535.0,-3535.0,0.007898,28.629965,-0.709506,-0.0762350648,6156.7398782931,3.0,"{""current"": {""coin"": ""GRIFFAIN"", ""cumFunding"": {""allTime"": ""-108631.898546"", ""sinceChange"": ""-3.015635"", ""sinceOpen"": ""-1365.96504""}, ""entryPx"": ""0.007898"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""6156.7398782931"", ""marginUsed"": ""9.543321"", ""maxLeverage"": 3, ""positionValue"": ""28.629965"", ""returnOnEquity"": ""-0.0762350648"", ""szi"": ""-3535.0"", ""unrealizedPnl"": ""-0.709506""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,HYPE,short,0.0,-230104.36,-230104.36,58.2253,12901491.25648,496423.398283,0.1111568653,157.7859312463,3.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""-3373130.1139199999"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-173377.31763""}, ""entryPx"": ""58.2253"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""157.7859312463"", ""marginUsed"": ""4300497.0854930002"", ""maxLeverage"": 10, ""positionValue"": ""12901491.2564800009"", ""returnOnEquity"": ""0.1111568653"", ""szi"": ""-230104.36"", ""unrealizedPnl"": ""496423.398283""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,INJ,short,0.0,-0.4,-0.4,7.83,2.08656,1.04544,1.6689655172,60455690.88251667,5.0,"{""current"": {""coin"": ""INJ"", ""cumFunding"": {""allTime"": ""-2309.613069"", ""sinceChange"": ""-0.128946"", ""sinceOpen"": ""-0.114736""}, ""entryPx"": ""7.83"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""60455690.8825166672"", ""marginUsed"": ""0.417312"", ""maxLeverage"": 10, ""positionValue"": ""2.08656"", ""returnOnEquity"": ""1.6689655172"", ""szi"": ""-0.4"", ""unrealizedPnl"": ""1.04544""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,IP,short,0.0,-612008.6,-612008.6,0.3784,176588.961444,54995.393753,0.7124236917,35.8502083161,3.0,"{""current"": {""coin"": ""IP"", ""cumFunding"": {""allTime"": ""9717.974257"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""47848.894603""}, ""entryPx"": ""0.3784"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""35.8502083161"", ""marginUsed"": ""58862.987148"", ""maxLeverage"": 3, ""positionValue"": ""176588.961444"", ""returnOnEquity"": ""0.7124236917"", ""szi"": ""-612008.6"", ""unrealizedPnl"": ""54995.393753""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,JUP,long,0.0,2683017.0,2683017.0,0.174506,414713.93769,-53489.562661,-0.5712213025,,5.0,"{""current"": {""coin"": ""JUP"", ""cumFunding"": {""allTime"": ""-78212.056135"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-4204.186508""}, ""entryPx"": ""0.174506"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": null, ""marginUsed"": ""82942.787538"", ""maxLeverage"": 10, ""positionValue"": ""414713.93769"", ""returnOnEquity"": ""-0.5712213025"", ""szi"": ""2683017.0"", ""unrealizedPnl"": ""-53489.562661""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,KAITO,long,0.0,25.0,25.0,0.34043,10.66225,2.1515,1.2639896601,,5.0,"{""current"": {""coin"": ""KAITO"", ""cumFunding"": {""allTime"": ""-59930.196914"", ""sinceChange"": ""-0.22417"", ""sinceOpen"": ""-0.234166""}, ""entryPx"": ""0.34043"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": null, ""marginUsed"": ""2.13245"", ""maxLeverage"": 5, ""positionValue"": ""10.66225"", ""returnOnEquity"": ""1.2639896601"", ""szi"": ""25.0"", ""unrealizedPnl"": ""2.1515""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,LAYER,long,0.0,6.0,6.0,1.141,0.387024,-6.458976,-2.8304014023,,3.0,"{""current"": {""coin"": ""LAYER"", ""cumFunding"": {""allTime"": ""38330.001634"", ""sinceChange"": ""-1.021226"", ""sinceOpen"": ""-1.021226""}, ""entryPx"": ""1.141"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": null, ""marginUsed"": ""0.129008"", ""maxLeverage"": 3, ""positionValue"": ""0.387024"", ""returnOnEquity"": ""-2.8304014023"", ""szi"": ""6.0"", ""unrealizedPnl"": ""-6.458976""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,LDO,short,0.0,-1380006.7,-1380006.7,0.29849,362983.162301,48945.429491,0.5941009008,16.9898183421,5.0,"{""current"": {""coin"": ""LDO"", ""cumFunding"": {""allTime"": ""-186892.485325"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-183771.199268""}, ""entryPx"": ""0.29849"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""16.9898183421"", ""marginUsed"": ""72596.63246"", ""maxLeverage"": 5, ""positionValue"": ""362983.162301"", ""returnOnEquity"": ""0.5941009008"", ""szi"": ""-1380006.7"", ""unrealizedPnl"": ""48945.429491""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,LINK,short,0.0,-197410.2,-197410.2,10.13551,1539483.70368,461371.317936,2.305870805,128.9785333402,10.0,"{""current"": {""coin"": ""LINK"", ""cumFunding"": {""allTime"": ""-324594.867838"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-251937.904673""}, ""entryPx"": ""10.13551"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""128.9785333402"", ""marginUsed"": ""153948.370368"", ""maxLeverage"": 10, ""positionValue"": ""1539483.70368"", ""returnOnEquity"": ""2.305870805"", ""szi"": ""-197410.2"", ""unrealizedPnl"": ""461371.317936""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,LIT,short,0.0,-494123.0,-494123.0,1.494454,711438.2954,27006.058264,0.1097146649,48.1550510237,3.0,"{""current"": {""coin"": ""LIT"", ""cumFunding"": {""allTime"": ""-19045.95977"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-14929.582487""}, ""entryPx"": ""1.494454"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""48.1550510237"", ""marginUsed"": ""237146.098466"", ""maxLeverage"": 5, ""positionValue"": ""711438.2953999999"", ""returnOnEquity"": ""0.1097146649"", ""szi"": ""-494123.0"", ""unrealizedPnl"": ""27006.058264""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,LTC,short,0.0,-17299.91,-17299.91,45.3741,735055.87599,49913.116513,0.6358609957,1427.3955839055,10.0,"{""current"": {""coin"": ""LTC"", ""cumFunding"": {""allTime"": ""-113934.973048"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-12452.042086""}, ""entryPx"": ""45.3741"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""1427.3955839055"", ""marginUsed"": ""73505.587599"", ""maxLeverage"": 10, ""positionValue"": ""735055.87599"", ""returnOnEquity"": ""0.6358609957"", ""szi"": ""-17299.91"", ""unrealizedPnl"": ""49913.116513""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,ME,long,0.0,2.1,2.1,1.5,0.122241,-3.027759,-2.88358,,3.0,"{""current"": {""coin"": ""ME"", ""cumFunding"": {""allTime"": ""-5810.769868"", ""sinceChange"": ""-1.351032"", ""sinceOpen"": ""-1.359955""}, ""entryPx"": ""1.5"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": null, ""marginUsed"": ""0.040747"", ""maxLeverage"": 5, ""positionValue"": ""0.122241"", ""returnOnEquity"": ""-2.88358"", ""szi"": ""2.1"", ""unrealizedPnl"": ""-3.027759""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,MELANIA,long,0.0,1384624.6,1384624.6,0.08587,107959.180062,-10948.220862,-0.2762205071,,3.0,"{""current"": {""coin"": ""MELANIA"", ""cumFunding"": {""allTime"": ""-148623.489162"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""207.249407""}, ""entryPx"": ""0.08587"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": null, ""marginUsed"": ""35986.393354"", ""maxLeverage"": 3, ""positionValue"": ""107959.180062"", ""returnOnEquity"": ""-0.2762205071"", ""szi"": ""1384624.6000000001"", ""unrealizedPnl"": ""-10948.220862""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,MET,short,0.0,-880935.0,-880935.0,0.128956,90560.118,23042.509208,0.6085028958,24.8084216858,3.0,"{""current"": {""coin"": ""MET"", ""cumFunding"": {""allTime"": ""-14255.128006"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-3385.660747""}, ""entryPx"": ""0.128956"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""24.8084216858"", ""marginUsed"": ""30186.706"", ""maxLeverage"": 3, ""positionValue"": ""90560.118"", ""returnOnEquity"": ""0.6085028958"", ""szi"": ""-880935.0"", ""unrealizedPnl"": ""23042.509208""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,MON,short,0.0,-4912653.0,-4912653.0,0.02107,107036.883564,-3526.47747,-0.1022064622,4.7204874566,3.0,"{""current"": {""coin"": ""MON"", ""cumFunding"": {""allTime"": ""-24659.584288"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-75.236574""}, ""entryPx"": ""0.02107"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""4.7204874566"", ""marginUsed"": ""35678.961188"", ""maxLeverage"": 5, ""positionValue"": ""107036.883564"", ""returnOnEquity"": ""-0.1022064622"", ""szi"": ""-4912653.0"", ""unrealizedPnl"": ""-3526.47747""}, ""previous"": {}}"
2026-06-11T09:58:00+00:00,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,open,MOODENG,long,0.0,245.0,245.0,0.094647,9.5109,-13.677615,-1.7695331072,,3.0,"{""current"": {""coin"": ""MOODENG"", ""cumFunding"": {""allTime"": ""-203120.618645"", ""sinceChange"": ""-2.64433"", ""sinceOpen"": ""-2.64433""}, ""entryPx"": ""0.094647"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": null, ""marginUsed"": ""3.1703"", ""maxLeverage"": 3, ""positionValue"": ""9.5109"", ""returnOnEquity"": ""-1.7695331072"", ""szi"": ""245.0"", ""unrealizedPnl"": ""-13.677615""}, ""previous"": {}}"
