wallet,source,display_name,account_value,active_24h,is_hft,fills_per_min,snapshot_rank,pnl,roi,volume,roi_pct
0xceec48581b3145a575508719f45da07dc57fa7ce,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,12367953.066629,True,False,0.0,2810.0,2211176.00753,0.2102601399,11892251.19,21.02601399
0x0c5d890cf52973ae4a7b10fa7ee18e146d13d87b,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,6266968.120186,True,False,0.0,17284.0,2201901.994784,0.5415511387,0.0,54.15511387000001
0xa445a0a15b1d50fa0c4bfe6796d9447e0da5329d,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,14239970.477067,True,False,0.0,49.0,2192644.2474,0.180577096,1017858753.84,18.0577096
0x5ae7fe9df15590e286152908112b82969f41c8b8,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,2558043.614838,,,0.0667,119.0,2185719.171431,5.8704691839,382100631.66,587.04691839
0x39283a71d1db449d56f8363097adaea5e554e713,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,3059952.645389,,,0.0,4855.0,2179544.03125,0.4179826911,4783112.96,41.79826911
0x72f485750bb2a9d9fac43b8e7c4eb1ef6c45e2e0,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9158774.713609,,,0.0,26915.0,2160133.215622,0.3086503597,0.0,30.865035969999997
0x9e1894cd670a698363a7f7ef5b4a104cf411152a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9069308.065359,,,0.0,30497.0,2148746.164496,0.3061804721,0.0,30.61804721
0xb62a80b0a96a3df1fbc13d5e2a0bd967c997eead,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,5957817.769947,,,0.0,32320.0,2146031.974712,0.5629991007,0.0,56.29991007
0x24b519d78eea22312308f7369c102e32df4d33e7,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9069299.72736,,,0.0,20615.0,2137449.062698,0.3083518625,0.0,30.835186250000003
0x65356f43684e4a9115df95cc92e9c487a8349c51,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9083917.056974,,,0.0,25819.0,2129759.213417,0.3062569561,0.0,30.625695609999998
0xc28808606af02821e6eb06c8b6f56ba4b6f55785,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9027267.173431,,,0.0,33419.0,2128772.920611,0.3085851553,0.0,30.858515530000002
0x9e78ff8b65b77d43c6f86b9f23da86df1b3f3904,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9085861.07538,,,0.0,30529.0,2127585.751994,0.3057633757,0.0,30.57633757
0xb9c13d8164b9b298f04e446b9156224d637e9102,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8771883.865653,True,False,0.0,5202.0,2120477.261911,0.3188013285,4116913.99,31.88013285
0x192bb1fdb08a197e1cdebcfc52deee92e5e33e1d,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,7069200.841448,True,False,0.0,6037.0,2117517.523718,0.4276358943,2895457.18,42.763589429999996
0x184d7751999a90dd233589ed6fd12511baa603f7,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8756659.304608,True,False,0.0,19590.0,2114985.862941,0.3110857267,0.0,31.10857267
0x4f7634c03ec4e87e14725c84913ade523c6fad5a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9502631.191387,True,False,0.0,1021.0,2106829.466436,0.2848683003,37141907.69,28.48683003
0x82b02bd42b8a837228181ea34bf0679a51a37e39,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,LESTER,9241838.898926001,True,False,0.0,8745.0,2081530.151394,0.2907039661,984574.36,29.07039661
0xa03236e2daca8f5583bd4654a0f2c9d96c6702aa,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,6422012.582738,True,False,0.0,377.0,2080121.670842,0.3989131285,108332955.19,39.89131285
0x404ca2035b37bf2e83505134ebcf8d03babb5f03,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,1177941.186636,True,False,0.0,6425.0,2070006.793597,1.7001387197,2462657.7,170.01387197
0x94dac1facdc4afd2614c3119447187b4143bc449,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,thank you efee,8094394.272992,True,False,0.0,3510.0,2059812.7117539998,0.3250719971,8681830.11,32.50719971
0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,1658012.509273,True,False,0.0,379.0,2047464.606752,1.85464341,107573280.45,185.464341
0x457521b0855dddc12d13c5ff8a776baa693e5655,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8703965.718323,True,False,0.0,23254.0,2040438.778376,0.3062100291,0.0,30.62100291
0xf02d16a272a842f8bac1d9a9e773aba1933454c6,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,20522368.29825,True,False,0.0,133.0,2032719.430557,0.1099382387,349295327.61,10.99382387
0x60ac32d416507c844b43e29b2e12dd23f5277420,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8658672.733163,False,False,0.0,25466.0,2029184.406011,0.3060846186,0.0,30.608461860000002
0x5822bba4db1a7f2307c74c290ac6e050b75436e6,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,9806542.39676,False,False,0.0,24734.0,2019368.196515,0.2053163128,0.0,20.531631280000003
0xd67ca2c6f8bc84acf4fa4472b82a8740dc0a53ff,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,2420522.632463,False,False,0.0,132.0,2016454.785112,2.3440638235,352319563.06,234.40638235
0xeaa38328a708306549b85636a651ec32f00bcd84,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,24787615.60321,False,False,0.0,33150.0,1986996.156523,0.0871465866,0.0,8.714658660000001
0x8bfbb36bf3ccf465b6e042eb8a7e0dd245405f8b,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,6032113.536979,True,False,0.0,7196.0,1974519.823345,0.3370871931,1803988.58,33.70871931
0x9a1500b41519868039b1f95c447ba50b76d837e6,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8608989.02117,True,False,0.0,10137.0,1974173.369805,0.2975475844,549900.82,29.75475844
0x5875d72130981b18692a3d29545e4038f7eb0c38,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,1712120.884892,True,False,0.0,207.0,1969665.464009,2.0257456581,206702302.5,202.57456581
0x8319ef53245d8fffe01ae8fb4ad0a22016bdbb42,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8329465.28002,True,False,0.0,28232.0,1963996.444387,0.3085391658,0.0,30.85391658
0x304f6a20429419a897971512aa3505cc14891a83,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8485497.221672,True,False,0.0,21511.0,1958851.976604,0.3001315229,0.0,30.01315229
0xd507eeef2152d54b8c00cba499340f7b7a59c948,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,3637407.091858,True,False,0.0,10196.0,1957265.276783,0.6599132025,535991.89,65.99132025
0xb38bbe3b0a6f35e20a57bf88f1acd3f1a0ad17ba,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8523842.891134,,,0.0,32216.0,1953231.076962,0.280261259,0.0,28.026125899999997
0x08d8983f65f2519b757160f42f6184bdf264a3a4,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8345268.065799,,,0.0,18325.0,1951615.846887,0.3052427283,0.0,30.524272829999997
0x23fa1ad1dc4bcdffa41b722a7aef4e3e335d74c4,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8325153.115262,True,False,0.0,20553.0,1951406.034466,0.3061342612,0.0,30.61342612
0x0d036f7a1b1e66f2e9f9a57c4b1005958c2168c2,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8337586.28699,True,False,0.0,18670.0,1951133.394596,0.3055112795,0.0,30.55112795
0x280e93b4d5e7dc852332a41e93c3329052d40e8f,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,4345925.676941,True,False,0.0,3460.0,1945519.023287,0.4420217189,8883118.76,44.20217189
0x1da722cfa8b0dfda57cf8d787689039c7a63f049,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,EARLY,8371873.698826,True,False,0.0,20023.0,1944395.52511,0.302512972,0.0,30.2512972
0xb08829de4f6bd59237dfd086a26f15b5b91fbb33,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8485803.606814,True,False,0.0,31959.0,1941377.127926,0.2966458763,0.0,29.66458763
0xd71f115b09cd381f6ff289dd30c3a18a3bd64ae2,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,7714437.76862,True,False,0.0,8703.0,1937512.924811,0.3353882865,1000502.93,33.53882865
0x418aa6bf98a2b2bc93779f810330d88cde488888,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,4458123.138711,True,False,0.0,433.0,1934477.272798,0.4807772198,94195735.38,48.07772198
0x091144e651b334341eabdbbbfed644ad0100023e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,3866388.561676,True,False,1.6,1890.0,1926316.284276,0.5210923329,19273940.689999998,52.10923329
0xdec491dc23b74291ec0614ebce8232cdbccd5be1,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,6700946.087207,,,0.0,35683.0,1915931.08522,0.4004023152,0.0,40.040231520000006
0x782e432267376f377585fc78092d998f8442ab83,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,1935276.383906,True,False,0.0,2653.0,1911689.735884,0.9446569891,12680217.870000001,94.46569891
0x5a106f5cf9fba6af5dda6bde1b8f3bacbd532c37,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,8195110.379232,True,False,0.0,15760.0,1909976.285466,0.3032253669,13539.38,30.32253669
0xebe126adabe1a8f08d3ce53b45e7cc994ca14070,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,11095055.294151,True,False,0.0,3464.0,1898354.524862,0.1337180064,8845103.7,13.37180064
0x9c16bc8f1104e4d2f72267eb981fa12de7cc4a6f,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,1108790.027331,True,False,0.0,6520.0,1889901.809217,1.8910718757,2378562.58,189.10718757
0xbf732ea04197942783e34730ed6e0f6099575d58,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,868812.0997169999,True,False,0.0,70.0,1881151.208109,1.1307154894,724772669.41,113.07154894
0xd487e26c62ed8c28ce3cc70b5791e501c2934982,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,1658700.248291,,,0.0,1275.0,1843000.445289,0.8140666778,29718713.44,81.40666777999999
0xcf888f3594cad87aaf087501f5cfd013b40f675a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,7873009.772101,True,False,0.0,34481.0,1831953.112368,0.3032504437,0.0,30.325044369999997
0x9fde1fe73dd504298c0b867e31480b86fc8ccda0,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,7910031.543287,True,False,0.0,30648.0,1824351.32066,0.2997777165,0.0,29.97777165
0xd93ff35f84b1f7bbfca0bb4bb1e49b383e5c2c3e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,7895910.605233,True,False,0.0,35222.0,1822266.035162,0.3000284284,0.0,30.00284284
0xae6446c95cc4e455e9cf56f28757ab728d88e81e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,,11114977.869822998,True,False,0.0,50.0,1814158.3693740002,0.1692878972,951768824.1899999,16.92878972
0x8e096995c3e4a3f0bc5b3ea1cba94de2aa4d70c9,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=200,憨巴小龙,6736809.411754,True,False,0.0,4488.0,1813687.335988,0.3683943783,5549382.32,36.83943783
0x01f69c71cbe55660e97bcf91667e5f5e93b082e8,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,7716680.602569,True,False,0.0,17765.0,1808425.89014,0.3060846186,0.0,30.608461860000002
0x4d470e0a241c3d7321b4b6c6f23f214db85bfa47,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,meowwww,5031372.486493,True,False,0.0,1386.0,1801716.854043,0.1472862624,27003625.13,14.72862624
0x6f490ff069c117a74727be3a61f54fc7b7d6f104,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,0.0,True,False,0.0,1130.0,1799215.183677,0.5808314,33758967.61,58.08314
0xa6ee1ed1ae80b8352603654b39f5e7b9bedd5078,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,1579574.735363,True,False,0.0,24.0,1795135.835937,0.549528508,1945150286.36,54.9528508
0xc5f033a47dde827133850ced50009c3802c989ba,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,1136713.146903,,,0.0,33659.0,1794790.193856,1.4451703219,0.0,144.51703219
0x89c645ecbd07825b194e3b98300eb3497aaba406,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,10105332.023504,,,0.0,350.0,1791898.9854609994,0.2154700078,115766095.91999999,21.54700078
0xf4311c704bcbf734fb86031dd44f3eea9cb28acd,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,7539478.351,,,0.0,37302.0,1784585.893326,0.3100989126,0.0,31.00989126
0xa20fb0c9e04063eec5be286e9269028d966646fa,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,1268832.740074,True,False,0.0,3243.0,1769550.234154,1.1647274252,9840815.82,116.47274252
0xe8fe3865a78735f6a5070425e984669b520c0941,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,2189621.379,True,False,0.0,36440.0,1762642.216398,0.4198956615,0.0,41.98956615
0xc9e531e0469d10435c90ded6994b710df7286416,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,5815572.408932,True,False,0.0,7915.0,1762118.795896,0.325478129,1360891.02,32.547812900000004
0xc59498175d6d317642aeb97f895a7ce1aa992191,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6261153.919398,True,False,0.0,4519.0,1761151.976217,0.3913669368,5497912.67,39.13669368
0x1d6a840c77f81a6697b990c64fbce8d05979e4ef,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,7463273.213354,True,False,0.0,20006.0,1745353.433585,0.3052427283,0.0,30.524272829999997
0xc7290b4b308431a985fa9e3e8a335c2f7650517c,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4293708.65163,True,False,0.0,8352.0,1725296.794278,0.3776578925,1145740.14,37.76578925
0x3af03d84f51bc4daf695251d1c098407a90fa906,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,7315669.724886,,,0.0,22374.0,1725216.001003,0.3086003545,0.0,30.86003545
0x7e4e766d0ae5ea9cded0c694669194db92800107,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,11718808.128106,,,0.0,243.0,1716471.26,0.2024780926,172269712.47,20.24780926
0x8ed318c5eefd8c9b15b6ee351734c8a350b2f23a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,2874301.817433,,,0.0,952.0,1711494.249089,0.7683146585,40322203.93,76.83146585
0x47a127f496d001f187ac65fc24852274dc51d080,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,5728503.999968,,,0.0,1915.0,1705492.51055,0.3290856586,18838113.74,32.90856586
0x01d734e9e7847248864c2c7bbab16c4d5e04a990,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,7657172.784113998,True,False,0.0,18.0,1703390.824298,0.2244674353,3169698556.38,22.44674353
0x85c769422ef923435a99459fd26716df35d01ca1,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,17139698.324763,True,False,0.0,28450.0,1702005.459191,0.1101848107,0.0,11.01848107
0x005844b2ffb2e122cf4244be7dbcb4f84924907c,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,0x18aa...8d92,7213031.1147880005,True,False,0.0,2727.0,1679681.6582320002,0.1722751566,12311217.92,17.22751566
0x42b6d907f36255d48f70db8b4a2684088a162634,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4680582.080144,True,False,0.0,4634.0,1677873.633044,0.5592169731,5248361.53,55.92169731
0x5061364f8f5776cba45726096c4938c68404162b,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,7385458.644041,True,False,0.0,24103.0,1677310.760089,0.2938450079,0.0,29.38450079
0x3d4648e9dc896e86e92ebdb98a80cc294069b96d,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,2666282.306661,True,False,0.0,6072.0,1666282.506661,1.6662828399,1373481.14,166.62828399
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4055376.037058,True,False,0.0,208.0,1651265.230952,0.686850717,205818236.42,68.6850717
0xe78e109e0f5fe0f9cee1d4451755caab42ba64b6,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6856727.441101,True,False,0.0,13989.0,1639417.346854,0.3095759393,78415.41,30.957593929999998
0x98190b636490f01ceb19ec6280c17ee6eec459ea,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6922494.079286,True,False,0.0,29982.0,1638546.422628,0.3100989126,0.0,31.00989126
0xa8b0c0e877d7d6f51e988ff4a2c2fc89506e1e8c,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6928935.722502,True,False,0.0,31304.0,1633008.899337,0.3083518625,0.0,30.835186250000003
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4268328.054466,True,False,0.0,4847.0,1623828.998606,0.4958784932,4801408.9,49.58784932
0x7d54a6772903c4f45f05c9b4e89f1dd2a0f52794,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,10189956.222601,,,0.0,1873.0,1622528.022465,0.189383323,19477116.24,18.9383323
0x0ee0a8da64176cda18e8236b1a814571c3c6d028,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6854709.187365,,,0.0,18808.0,1615121.510124,0.3082535515,0.0,30.82535515
0x69e914280fd1356b2abaef78439d112976bab985,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6844449.749088,,,0.0,26200.0,1601067.449678,0.3053501267,0.0,30.53501267
0x8c96e5a2d770f9f2c9d2464ce4e741df0b2bca57,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,1641052.483751,,,0.0,189.0,1593133.566284,6.4259488736,239948269.5,642.59488736
0x9bbb821a51d9c0ef24dd8592e9caad7fc469bbf2,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4381705.455658,,,0.0,505.0,1588975.575658,0.3577837884,80034462.56,35.77837884
0xc2cb60662017a1da2562e9cccea9df74d9d8edf9,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,1411757.158887,,,0.0,5212.0,1581125.11461,0.464546611,4100530.05,46.4546611
0xefdc9122a9d41792aab76c38c3424621a29afcbc,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6750814.576826,,,0.0,36968.0,1579521.067746,0.3054402279,0.0,30.544022790000003
0x4f2ce56828a20a9eea0c5ca082db2958e47f4fb8,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6859145.081922,,,0.0,24008.0,1576758.449283,0.298493571,0.0,29.849357100000002
0x3ca740605aa3dae4dd966325db35b6c7f392fba3,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6581033.764901,True,False,0.0,22525.0,1540969.68428,0.3057440659,0.0,30.57440659
0x757df2c060ec6c7ba898fa6570aa98c1f46294ba,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6478423.8487410005,True,False,0.0,6951.0,1536379.8388,0.3098974856,1999859.25,30.989748560000002
0x5385c0631c795745ea784ea2a84da63e458daef1,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6462995.351484,True,False,0.0,24386.0,1522724.22274,0.308226853,0.0,30.822685300000003
0xf704ebc79aee732265c7c986fea50a9c01ab7f8d,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4271303.058779,True,False,0.0,1831.0,1521885.2523659999,0.3521734966,19893872.32,35.217349660000004
0x5f46cba327079feb5a46799ab329f36974a89f5e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6464084.391173,True,False,0.0,25345.0,1521082.73873,0.3077245054,0.0,30.77245054
0xe2f86feccb1207710a442bc4e27a0701a290275a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4347070.04115,True,False,0.0,3891.0,1517295.595002,0.5361895882,7241603.24,53.618958819999996
0xbe19541903f64af97bcf8436f4d15bf3a56b8bd1,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,5326268.677701,True,False,0.0,3478.0,1503737.725514,0.3748753259,8817863.95,37.48753259
0x11ec60c4ea23c182fda02616c375ffa0a7e424d0,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6394291.905573,,,0.0,19071.0,1497302.974596,0.3057599263,0.0,30.57599263
0xf94a788c2d8e711f3c990c82528ea8a9af10907b,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6308333.700566,,,0.0,37692.0,1493175.364171,0.3100989126,0.0,31.00989126
0xca193fde9eb0419b7e0a51a2d7c3691a84bb8600,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6372180.327092,,,0.0,34018.0,1491418.340994,0.3055707992,0.0,30.557079920000003
0x23e65fe5852f967657c2a1f78d30c8ceff25b66a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6322229.565596,,,0.0,20542.0,1487702.461874,0.3077245054,0.0,30.77245054
0x9d140511245337b4cd94cccdf7b1871d587eade8,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4902022.137664,True,False,0.0,12584.0,1487673.755995,0.4147774023,170879.61,41.47774023
0xdae84fffb8090d2c4bbcac8e161e0034f3602d20,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,3609953.033567,True,False,0.0,35355.0,1480204.354946,0.3678637937,0.0,36.78637937
0xc58b9a3293178c95297950396a95f62f7588794b,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,475.441443,True,False,0.0,10028.0,1476624.198626,0.7013981652,575786.59,70.13981652
0x888e000c78b8f1aada5b3c99f880794907b76d77,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,4493312.97717,True,False,0.0,211.0,1471218.108465,0.4868206236,202786308.49,48.68206236
0x3fbf5f839b26106b952295e6a89d0586a9599d6a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6234943.518741,True,False,0.0,22774.0,1471202.658532,0.3088334781,0.0,30.88334781
0x90882e7c28ddf0ac1177033a310aeed8eff25e90,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,592221.085491,True,False,0.0,5426.0,1469421.134008,1.2823592803,3715718.86,128.23592803
0x906d31b2ee92c4bc720232112274a0e1ffb0ad6e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,515605.103318,True,False,0.0,5257.0,1462713.955062,0.3587498059,4025139.61,35.87498059
0x0514f2f3e0277c47117e3f33d9390efb0acfbdfe,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,986417.836017,True,False,0.0,5627.0,1456186.243764,1.6355176604,3436722.14,163.55176604
0xd1692402c26392ccc8588631d7d5ca9aed4348e5,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,981857.036061,True,False,0.0,34620.0,1452635.195622,1.9920346801,0.0,199.20346801
0x523852be2db1a76a0e088ecbff32e849544054e5,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,perpfumbler,5835262.757139,,,0.0,93.0,1448470.815922,0.3228299495,498879964.23,32.28299495
0xa14d4cd5dd454a02d8c2fe2d76912c5493e79dc4,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=300,,6179421.369483,,,0.0,30757.0,1447775.548804,0.3059771597,0.0,30.59771597
